personId,firstName,lastName,gamesPlayed,points,assists,reboundsTotal,blocks,steals,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,guard,forward,center,trueShootingAttempts,ts,fantasyPoints,br_id
2544,LeBron,James,548,27.83029197080292,6.952554744525547,7.045620437956204,0.8795620437956204,1.7427007299270072,3.288321167883212,20.80839416058394,9.88138686131387,4.2773722627737225,1.4069343065693432,8.972627737226277,6.660583941605839,0,1,0,24.756350364963502,0.5620839009087103,52.73996350364963,
708,Kevin,Garnett,757,20.833553500660503,4.474240422721268,11.675033025099076,1.5019815059445178,1.3011889035667108,2.4253632760898283,16.330250990752972,8.171730515191545,0.5693527080581242,0.1532364597093791,5.425363276089828,4.336856010568032,0,1,0,18.717410832232492,0.5565287231069344,51.41941875825627,
1495,Tim,Duncan,771,20.89494163424125,3.2607003891050583,11.503242542153048,2.2542153047989624,0.7367055771725033,2.552529182879377,15.833981841763944,8.022049286640726,0.1439688715953307,0.0311284046692607,7.083009079118028,4.819714656290532,0,1,1,18.950505836575875,0.5513030051660275,49.89948119325551,
977,Kobe,Bryant,754,28.580901856763926,5.255968169761273,5.777188328912467,0.5159151193633952,1.6618037135278514,3.1525198938992043,21.79575596816976,9.932360742705573,4.281167108753316,1.4641909814323608,8.607427055702917,7.251989389920424,1,1,0,25.58302387267905,0.5585911579296615,47.53647214854112,
2548,Dwyane,Wade,471,25.40764331210191,6.636942675159236,4.8789808917197455,0.978768577494692,1.8301486199575367,3.713375796178344,18.42462845010616,8.883227176220807,1.8067940552016983,0.5222929936305732,9.239915074309978,7.118895966029724,1,0,0,22.49019108280255,0.564860547839681,46.49044585987261,
1717,Dirk,Nowitzki,791,24.38811630847029,2.800252844500632,8.986093552465233,1.0632111251580278,0.9532237673830596,1.963337547408344,17.800252844500633,8.466498103666245,3.290771175726928,1.2654867256637168,7.025284450063211,6.189633375474084,0,1,0,20.891378002528448,0.5836885509782705,46.20670037926675,
101108,Chris,Paul,345,19.327536231884057,9.98840579710145,4.707246376811594,0.0898550724637681,2.382608695652174,2.5739130434782607,14.495652173913044,6.84927536231884,2.527536231884058,0.8927536231884058,5.582608695652174,4.736231884057971,1,0,0,16.951999999999998,0.5700665476605727,46.11304347826087,
185,Chris,Webber,426,20.504694835680752,4.230046948356808,9.504694835680752,1.0892018779342725,1.363849765258216,2.605633802816901,18.636150234741784,8.518779342723004,0.4812206572769953,0.1244131455399061,4.730046948356808,3.3427230046948355,0,1,1,20.717370892018774,0.4948672044960117,45.70774647887324,
1503,Tracy,McGrady,622,24.778135048231512,5.345659163987138,6.144694533762058,0.7717041800643086,1.387459807073955,2.5209003215434085,20.68649517684888,8.963022508038586,4.720257234726688,1.6012861736334405,6.961414790996785,5.2508038585209,1,1,0,23.74951768488746,0.5216555421670435,45.60852090032155,
2730,Dwight,Howard,489,17.460122699386503,1.4805725971370145,12.656441717791411,2.130879345603272,0.8957055214723927,3.01840490797546,10.67075664621677,6.132924335378323,0.0388548057259713,0.0020449897750511,8.668711656441717,5.192229038854806,0,1,1,14.484989775051126,0.6026971012937727,44.73517382413088,
1890,Shawn,Marion,768,17.75,2.0182291666666665,9.802083333333334,1.2799479166666667,1.8151041666666667,1.6145833333333333,14.895833333333334,7.200520833333333,2.5859375,0.87109375,3.040364583333333,2.477864583333333,1,1,0,16.23359375,0.5467058087492179,44.63151041666666,mariosh01
1882,Elton,Brand,638,19.155172413793103,2.5517241379310347,9.672413793103448,2.0094043887147337,0.9529780564263324,2.3824451410658307,14.641065830721002,7.369905956112853,0.0203761755485893,0.0031347962382445,5.932601880877743,4.412225705329154,0,1,0,17.251410658307208,0.5551769879342928,44.57601880877744,
406,Shaquille,O'Neal,636,21.33333333333333,2.4685534591194966,9.91509433962264,1.971698113207547,0.5078616352201258,2.672955974842768,14.223270440251572,8.333333333333334,0.0078616352201257,0.0,8.966981132075471,4.666666666666667,0,0,1,18.168742138364777,0.5870888906581557,44.481132075471685,
947,Allen,Iverson,640,27.421875,6.26875,3.5671875,0.1609375,2.18125,3.56875,22.196875,9.4203125,3.4890625,1.0734375,9.3671875,7.5078125,1,0,0,26.3184375,0.5209632030776904,44.40703125,
948,Marcus,Camby,599,10.056761268781305,2.2136894824707847,11.223706176961604,2.654424040066778,1.1085141903171951,1.4173622704507514,8.656093489148581,4.105175292153589,0.1068447412353923,0.021702838063439,2.614357262103506,1.8247078464106845,0,1,1,9.806410684474123,0.5127646389878177,42.42988313856428,
252,Karl,Malone,284,20.72887323943662,4.380281690140845,8.274647887323944,0.6056338028169014,1.517605633802817,2.887323943661972,15.609154929577464,7.369718309859155,0.1584507042253521,0.0492957746478873,7.609154929577465,5.940140845070423,0,1,0,18.95718309859155,0.5467287289369669,42.429577464788736,
2200,Pau,Gasol,649,18.78582434514638,3.189522342064715,8.969183359013867,1.7149460708782742,0.539291217257319,2.4375963020030817,13.489984591679509,7.03235747303544,0.1263482280431433,0.0277349768875192,6.317411402157165,4.693374422187982,0,1,1,16.26964560862866,0.5773273984278814,41.165639445300464,
2547,Chris,Bosh,509,20.18664047151277,2.1905697445972496,9.38310412573674,1.1787819253438114,0.7799607072691552,2.212180746561886,14.43222003929273,7.100196463654224,0.3300589390962672,0.0982318271119842,7.400785854616896,5.888015717092338,0,1,0,17.688565815324164,0.5706126964240494,40.95776031434184,
201142,Kevin,Durant,236,25.283898305084747,2.6610169491525424,6.156779661016949,0.8983050847457628,1.2118644067796611,3.0847457627118646,18.74576271186441,8.652542372881356,3.330508474576271,1.2033898305084745,7.677966101694915,6.77542372881356,0,1,0,22.12406779661017,0.5714116078815923,40.78177966101696,
2405,Amar'e,Stoudemire,516,21.385658914728683,1.312015503875969,8.939922480620154,1.3992248062015504,0.8662790697674418,2.567829457364341,14.218992248062015,7.728682170542636,0.1531007751937984,0.0290697674418604,7.786821705426356,5.89922480620155,0,1,1,17.64519379844961,0.6059910465989817,40.68992248062016,
467,Jason,Kidd,773,13.601552393272964,9.152652005174645,6.842173350582147,0.314359637774903,1.9184993531694696,2.975420439844761,11.886157826649418,4.786545924967658,4.426908150064683,1.5834411384217335,3.023285899094437,2.445019404915912,1,0,0,13.21640362225097,0.5145708614094366,40.57438551099612,kiddja01
979,Jermaine,O'Neal,652,17.538343558282207,1.8773006134969328,8.975460122699387,2.263803680981595,0.6058282208588958,2.3865030674846626,14.552147239263803,6.7684049079754605,0.1365030674846625,0.0214723926380368,5.501533742331288,3.9800613496932513,0,1,1,16.972822085889568,0.5166596182276249,40.523006134969336,onealje01
1718,Paul,Pierce,763,23.17300131061599,4.017038007863696,6.175622542595019,0.5884665792922673,1.4613368283093051,3.0982961992136304,16.882044560943644,7.516382699868938,4.576671035386632,1.6867627785058978,8.01834862385321,6.453473132372215,0,1,0,20.410117955439052,0.5676841594254642,40.46461336828309,
1884,Baron,Davis,666,18.05255255255255,7.792792792792793,4.213213213213213,0.4654654654654654,1.983483483483484,2.921921921921922,15.977477477477477,6.53003003003003,5.591591591591592,1.8018018018018016,4.48048048048048,3.190690690690691,1,0,0,17.948888888888888,0.5028877459854307,40.01351351351352,
1713,Vince,Carter,720,22.886111111111116,4.277777777777778,5.245833333333334,0.6291666666666667,1.1902777777777778,2.3194444444444446,18.727777777777774,8.28888888888889,4.430555555555555,1.6625,5.788888888888889,4.645833333333333,1,1,0,21.27488888888889,0.537866759977856,39.81041666666667,
893,Michael,Jordan,142,21.232394366197184,4.373239436619718,5.887323943661972,0.4577464788732394,1.4647887323943662,2.359154929577465,20.0774647887324,8.661971830985916,0.7605633802816901,0.1830985915492957,4.626760563380282,3.725352112676057,1,0,0,22.11323943661972,0.4800833099793635,39.595070422535215,
2746,Josh,Smith,457,14.291028446389497,2.9256017505470457,7.612691466083151,2.339168490153173,1.24945295404814,2.4682713347921226,11.706783369803064,5.424507658643326,1.0459518599562363,0.2778993435448578,4.739606126914661,3.164113785557987,0,1,0,13.792210065645516,0.5180833375640961,39.5164113785558,
2397,Yao,Ming,481,19.11850311850312,1.5904365904365905,9.286902286902286,1.896049896049896,0.3929313929313929,2.711018711018711,13.322245322245324,6.98960498960499,0.0207900207900207,0.0041580041580041,6.17047817047817,5.135135135135135,0,0,1,16.037255717255718,0.596065294947316,39.168399168399176,
1112,Ben,Wallace,744,6.864247311827957,1.635752688172043,11.333333333333334,2.3239247311827955,1.4475806451612905,1.1209677419354838,5.973118279569892,2.802419354838709,0.0604838709677419,0.0067204301075268,2.971774193548387,1.2526881720430108,0,1,1,7.280698924731182,0.4714002998057908,39.1619623655914,
2546,Carmelo,Anthony,514,24.7295719844358,3.091439688715953,6.19455252918288,0.4455252918287938,1.149805447470817,3.081712062256809,19.280155642023345,8.85603112840467,2.32295719844358,0.7159533073929961,7.86964980544747,6.301556420233463,0,1,0,22.742801556420236,0.5436791048606477,38.87645914396887,
2240,Gilbert,Arenas,465,22.741935483870968,5.627956989247312,4.2172043010752684,0.2408602150537634,1.718279569892473,3.3440860215053765,17.316129032258065,7.36989247311828,5.83010752688172,2.083870967741936,7.356989247311828,5.918279569892473,1,0,0,20.55320430107527,0.5532454976541344,38.65806451612903,
201936,Tyreke,Evans,72,20.13888888888889,5.75,5.277777777777778,0.3611111111111111,1.5138888888888888,3.0,16.180555555555557,7.402777777777778,1.9583333333333333,0.5,6.458333333333333,4.833333333333333,1,0,0,19.022222222222226,0.5293516355140188,38.18055555555556,
469,Jamal,Mashburn,217,20.986175115207374,5.027649769585254,6.6036866359447,0.1889400921658986,1.0460829493087558,2.7096774193548385,18.967741935483872,7.84331797235023,3.566820276497696,1.2995391705069124,4.857142857142857,4.0,0,1,0,21.104884792626727,0.4971876255524307,37.953917050691246,mashbja01
1712,Antawn,Jamison,774,20.449612403100776,1.751937984496124,8.135658914728682,0.3772609819121447,1.0852713178294573,1.6873385012919897,17.166666666666668,7.821705426356589,3.2868217054263567,1.1421188630490955,4.952196382428941,3.664082687338501,0,1,0,19.345633074935403,0.5285330369879627,37.75645994832041,jamisan01
2430,Carlos,Boozer,509,17.275049115913557,2.487229862475442,10.172888015717092,0.4754420432220039,0.9764243614931236,2.235756385068762,13.106090373280942,7.084479371316307,0.0176817288801571,0.0019646365422396,4.263261296660118,3.104125736738703,0,1,0,14.981925343811394,0.5765296755750217,37.60117878192535,boozeca01
210,Terrell,Brandon,110,14.972727272727273,7.7,3.5545454545454547,0.2454545454545454,1.9363636363636365,1.8,13.627272727272729,6.054545454545455,1.0363636363636364,0.3363636363636363,2.8,2.527272727272728,1,0,0,14.859272727272726,0.5038176345349094,36.98181818181818,
2731,Emeka,Okafor,412,13.300970873786408,0.8567961165048543,10.33495145631068,1.8155339805825244,0.7402912621359223,1.7184466019417477,10.550970873786408,5.37378640776699,0.0024271844660194,0.0,4.320388349514563,2.5533980582524274,0,0,1,12.451941747572816,0.5340922381193716,36.875,
1885,Lamar,Odom,671,14.42622950819672,4.117734724292101,9.040238450074517,0.9836065573770492,0.92548435171386,2.5603576751117734,11.566318926974663,5.394932935916542,2.3591654247391958,0.7317436661698957,4.162444113263786,2.9046199701937407,0,1,0,13.39779433681073,0.5383807642337196,36.67883755588674,odomla01
201572,Brook,Lopez,164,15.914634146341465,1.6646341463414631,8.378048780487806,1.7682926829268293,0.6036585365853658,2.1402439024390243,12.03048780487805,6.164634146341464,0.024390243902439,0.0,4.426829268292683,3.5853658536585367,0,0,1,13.97829268292683,0.5692624452548376,36.1859756097561,
1883,Steve,Francis,499,18.15230460921844,5.943887775551103,5.623246492985972,0.3887775551102204,1.4589178356713426,3.4549098196392785,14.32865731462926,6.104208416833667,2.753507014028056,0.937875751503006,6.270541082164328,5.006012024048096,1,0,0,17.087695390781562,0.5311513400166066,35.98396793587174,
200750,Brandon,Roy,274,20.197080291970803,4.981751824817518,4.572992700729927,0.2335766423357664,1.0766423357664234,1.9452554744525548,15.66058394160584,7.313868613138686,2.927007299270073,1.0364963503649636,5.689781021897811,4.532846715328467,1,0,0,18.164087591240875,0.5559618723075934,35.87956204379562,roybr01
2738,Andre,Iguodala,486,15.8559670781893,4.588477366255144,5.81275720164609,0.4979423868312757,1.786008230452675,2.483539094650206,11.87037037037037,5.506172839506172,2.728395061728395,0.8765432098765432,5.2818930041152266,3.967078189300412,1,1,0,14.19440329218107,0.5585288353376396,35.626543209876544,
201939,Stephen,Curry,80,17.4875,5.9,4.45,0.2375,1.9,3.0375,14.2875,6.6,4.75,2.075,2.5,2.2125,1,0,0,15.3875,0.5682372055239643,35.487500000000004,
764,David,Robinson,222,11.927927927927929,1.220720720720721,8.315315315315315,2.018018018018018,0.981981981981982,1.391891891891892,8.626126126126126,4.225225225225225,0.0045045045045045,0.0,4.86036036036036,3.477477477477477,0,0,1,10.764684684684685,0.5540305302624532,35.4481981981982,
1905,Andrei,Kirilenko,617,12.416531604538088,2.79902755267423,5.687196110210697,2.1166936790923825,1.421393841166937,1.988654781199352,8.703403565640194,4.095623987034036,1.559157212317666,0.4781199351701782,4.914100486223663,3.7471636952998377,0,1,0,10.865607779578603,0.5713684800897365,35.320907617504055,kirilan01
