personId,season,firstName,lastName,guard,forward,center,gamesPlayed,points,assists,blocks,steals,reboundsTotal,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,trueShootingAttempts,ts,fantasyPoints,br_id
1761,2006,Greg,Buckner,1,0,0,73,6.726027397260274,1.7397260273972603,0.273972602739726,1.1917808219178083,2.863013698630137,0.7123287671232876,5.712328767123288,2.4794520547945207,3.328767123287671,1.178082191780822,0.7534246575342466,0.589041095890411,6.043835616438356,0.5564369900271986,18.068493150684933,
1732,2001,Felipe,Lopez,1,1,0,70,7.857142857142857,1.5285714285714285,0.4285714285714285,0.8857142857142857,3.342857142857143,1.1857142857142855,6.828571428571428,3.0142857142857142,0.7428571428571429,0.2714285714285714,2.2285714285714286,1.5571428571428572,7.809142857142857,0.5030733206497878,18.05,
2084,2001,Chris,Porter,0,1,0,50,8.8,1.22,0.12,0.9,3.78,1.18,8.9,3.46,0.1,0.0,2.82,1.88,10.1408,0.4338908172925213,18.020000000000003,
1728,2001,Roshown,McLeod,0,1,0,34,9.911764705882351,1.7058823529411764,0.2352941176470588,0.6764705882352942,3.5294117647058822,1.7058823529411764,9.764705882352942,4.264705882352941,0.6470588235294118,0.0588235294117647,1.5,1.3235294117647058,10.424705882352942,0.4753978106308543,18.000000000000004,
101138,2009,Brandon,Bass,0,1,0,81,8.469135802469136,0.5308641975308642,0.6790123456790124,0.3333333333333333,4.530864197530864,1.0617283950617284,6.271604938271605,3.111111111111111,0.074074074074074,0.0,2.592592592592593,2.246913580246914,7.412345679012346,0.5712858094603598,17.987654320987655,
200770,2008,Jordan,Farmar,1,0,0,82,9.134146341463415,2.7439024390243905,0.0609756097560975,0.9390243902439024,2.231707317073171,1.3170731707317074,7.695121951219512,3.548780487804878,3.7439024390243913,1.3902439024390243,0.951219512195122,0.6463414634146342,8.113658536585366,0.5628870318042446,17.96341463414634,
200783,2008,Craig,Smith,0,1,0,77,9.441558441558442,0.7792207792207793,0.2207792207792207,0.4675324675324675,4.584415584415584,1.155844155844156,6.857142857142857,3.857142857142857,0.1168831168831168,0.0,2.5974025974025974,1.7272727272727273,8.0,0.5900974025974026,17.92857142857143,
317,2001,John,Starks,1,0,0,75,9.32,2.373333333333333,0.1333333333333333,0.9733333333333334,2.053333333333333,1.2533333333333334,9.146666666666668,3.64,2.4266666666666667,0.8533333333333334,1.48,1.1866666666666668,9.797866666666666,0.4756137390452344,17.880000000000003,
1714,2001,Robert,Traylor,0,1,1,70,5.742857142857143,0.9,1.0857142857142856,0.7,4.285714285714286,1.4,4.628571428571429,2.3,0.0285714285714285,0.0,2.0142857142857142,1.1428571428571428,5.514857142857143,0.520671433012123,17.86428571428571,
2443,2006,Darius,Songaila,0,1,0,62,9.161290322580646,1.4193548387096775,0.2580645161290322,0.5645161290322581,3.967741935483871,1.3709677419354838,7.919354838709677,3.806451612903226,0.0806451612903225,0.032258064516129,1.85483870967742,1.5161290322580645,8.735483870967741,0.5243722304283606,17.79032258064516,
1742,2003,Shammond,Williams,1,0,0,78,8.038461538461538,3.41025641025641,0.0769230769230769,0.9871794871794872,2.1923076923076925,1.4615384615384617,7.423076923076923,2.923076923076923,3.3461538461538463,1.1923076923076923,1.3076923076923077,1.0,7.998461538461539,0.5025004808617041,17.775641025641026,
200747,2007,Adam,Morrison,0,1,0,78,11.756410256410255,2.08974358974359,0.0769230769230769,0.358974358974359,2.948717948717949,1.6666666666666667,12.102564102564102,4.551282051282051,3.3076923076923075,1.1153846153846154,2.1666666666666665,1.5384615384615383,13.055897435897435,0.4502337091009074,17.724358974358978,
201604,2010,Chris,Douglas-Roberts,1,0,0,64,9.65625,1.390625,0.28125,0.84375,2.921875,1.453125,8.5625,3.765625,0.84375,0.21875,2.265625,1.90625,9.559375,0.5050670153644983,17.71875,
962,2004,Walter,McCarty,0,1,0,76,7.9605263157894735,1.631578947368421,0.2894736842105263,0.9473684210526316,3.144736842105264,1.1973684210526316,6.881578947368421,2.671052631578948,4.815789473684211,1.8026315789473684,1.0789473684210529,0.8157894736842105,7.356315789473684,0.5410674679831151,17.67763157894737,
2428,2003,Vincent,Yarbrough,0,1,0,59,6.88135593220339,2.2033898305084745,0.559322033898305,0.9661016949152542,2.7457627118644066,1.3728813559322033,7.254237288135593,2.847457627118644,1.3220338983050848,0.3559322033898305,1.0508474576271187,0.8305084745762712,7.716610169491526,0.4458794587945879,17.661016949152547,
201583,2009,Ryan,Anderson,0,1,0,66,7.378787878787879,0.7878787878787878,0.303030303030303,0.6666666666666666,4.712121212121212,0.9545454545454546,6.166666666666667,2.4242424242424243,2.863636363636364,1.0454545454545454,1.7575757575757576,1.4848484848484849,6.94,0.5316129595668501,17.598484848484848,
3,2001,Grant,Long,0,1,0,66,6.0,1.2575757575757576,0.2272727272727272,1.0909090909090908,4.151515151515151,0.9393939393939394,4.833333333333333,2.121212121212121,0.2272727272727272,0.0606060606060606,2.378787878787879,1.696969696969697,5.88,0.5102040816326531,17.507575757575758,longgr01
201589,2009,Darrell,Arthur,0,1,0,76,5.552631578947368,0.5657894736842105,0.6842105263157895,0.6842105263157895,4.552631578947368,0.618421052631579,5.7368421052631575,2.513157894736842,0.0263157894736842,0.0,0.7894736842105263,0.5263157894736842,6.084210526315789,0.4563148788927336,17.467105263157894,
1744,2002,Jerome,James,0,0,1,56,5.321428571428571,0.4285714285714285,1.5357142857142858,0.4464285714285714,4.142857142857143,1.3214285714285714,4.875,2.392857142857143,0.0,0.0,1.0714285714285714,0.5357142857142857,5.346428571428572,0.4976619906479625,17.464285714285715,
2063,2004,Jake,Voskuhl,0,0,1,66,6.636363636363637,0.8636363636363636,0.3787878787878788,0.6363636363636364,5.196969696969697,1.1666666666666667,4.545454545454546,2.303030303030303,0.0,0.0,2.742424242424242,2.0303030303030303,5.752121212121212,0.5768622905910863,17.454545454545457,
201590,2010,Donte,Greene,0,1,0,74,8.743243243243244,0.945945945945946,0.7162162162162162,0.5405405405405406,3.1621621621621623,1.2432432432432432,7.445945945945946,3.2972972972972974,2.472972972972973,0.9324324324324323,1.891891891891892,1.2162162162162162,8.278378378378378,0.5280770486451193,17.445945945945947,
200796,2009,Leon,Powe,0,1,0,70,7.685714285714286,0.6571428571428571,0.5428571428571428,0.3428571428571428,4.928571428571429,1.0857142857142856,4.828571428571428,2.5285714285714285,0.0,0.0,3.8142857142857145,2.628571428571429,6.506857142857143,0.5905857556863089,17.435714285714287,
1520,2002,Charles,Smith,1,0,0,59,7.47457627118644,1.3559322033898304,0.7457627118644068,0.8813559322033898,2.254237288135593,1.0,7.254237288135593,3.0847457627118646,2.220338983050848,0.5932203389830508,1.1016949152542372,0.711864406779661,7.738983050847458,0.4829172141918528,17.39830508474576,
2212,2007,Steven,Hunter,0,0,1,70,6.428571428571429,0.3714285714285714,1.0857142857142856,0.1857142857142857,4.785714285714286,0.9285714285714286,4.6571428571428575,2.685714285714285,0.0,0.0,2.157142857142857,1.0571428571428572,5.606285714285715,0.5733360513709101,17.392857142857142,
679,2001,Jason,Caffey,0,1,0,70,7.142857142857143,0.7571428571428571,0.3571428571428571,0.5428571428571428,5.042857142857143,1.1,5.242857142857143,2.557142857142857,0.0,0.0,3.0142857142857142,2.0285714285714285,6.569142857142857,0.5436673625608908,17.242857142857144,
2042,2002,Courtney,Alexander,1,0,0,55,9.981818181818182,1.5636363636363635,0.1272727272727272,0.6363636363636364,2.690909090909091,1.0909090909090908,8.618181818181819,4.054545454545455,0.3272727272727272,0.0909090909090909,2.2,1.7818181818181815,9.58618181818182,0.5206357635991199,17.23636363636364,
