personId,firstName,lastName,gamesPlayed,points,assists,reboundsTotal,blocks,steals,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,guard,forward,center,trueShootingAttempts,ts,fantasyPoints,br_id
201144,Mike,Conley,619,16.245557350565427,6.003231017770598,3.024232633279483,0.234248788368336,1.5411954765751212,2.061389337641357,13.003231017770595,5.707592891760905,4.248788368336026,1.5864297253634896,3.9095315024232633,3.243941841680129,1,0,0,14.723424878836832,0.551690842458689,32.76575121163166,
1626164,Devin,Booker,342,22.464912280701757,4.707602339181286,3.631578947368421,0.2514619883040935,0.783625730994152,3.283625730994152,17.22222222222222,7.722222222222222,5.526315789473684,1.956140350877193,5.815789473684211,5.064327485380117,1,0,0,19.781169590643277,0.5678357939797433,32.54678362573099,
1629630,Ja,Morant,67,17.80597014925373,7.2835820895522385,3.8656716417910446,0.2686567164179104,0.8656716417910447,3.283582089552239,13.985074626865671,6.6716417910447765,2.671641791044776,0.8955223880597015,4.597014925373134,3.567164179104477,1,0,0,16.00776119402985,0.5561667847685824,32.499999999999986,
203110,Draymond,Green,575,8.991304347826087,4.965217391304348,6.897391304347826,1.0591304347826087,1.3721739130434782,2.0643478260869563,7.490434782608696,3.260869565217391,2.838260869565217,0.9060869565217392,2.203478260869565,1.5634782608695652,0,1,0,8.459965217391304,0.5314031510048352,32.38173913043479,
1628368,De'Aaron,Fox,205,16.195121951219512,6.136585365853659,3.4341463414634146,0.4390243902439024,1.351219512195122,2.7219512195121958,13.239024390243902,5.970731707317073,2.7804878048780486,0.9121951219512195,4.6536585365853655,3.341463414634146,1,0,0,15.286634146341465,0.5297151026243235,32.268292682926834,
203952,Andrew,Wiggins,454,19.698237885462557,2.345814977973568,4.354625550660793,0.6123348017621145,0.9955947136563876,2.101321585903084,16.493392070484582,7.277533039647577,3.579295154185022,1.1894273127753303,5.398678414096916,3.953744493392071,0,1,0,18.868810572687224,0.5219787916567442,31.97797356828194,
201937,Ricky,Rubio,563,11.317939609236234,7.792184724689165,4.255772646536412,0.1367673179396092,1.8703374777975128,2.7282415630550623,9.373001776198937,3.66785079928952,2.6625222024866786,0.872113676731794,3.698046181172291,3.1101243339254,1,0,0,11.000142095914743,0.5144451549148403,31.96181172291297,
1717,Dirk,Nowitzki,602,17.357142857142858,1.9700996677740863,6.1245847176079735,0.5730897009966778,0.6046511627906976,1.2076411960132891,13.621262458471762,6.347176079734219,3.7093023255813953,1.413621262458472,3.664451827242525,3.249169435215947,0,1,0,15.233621262458472,0.5696985161340975,31.79485049833887,
1628374,Lauri,Markkanen,170,16.141176470588235,1.3411764705882352,7.594117647058823,0.5647058823529412,0.6941176470588235,1.464705882352941,13.223529411764703,5.688235294117647,6.176470588235294,2.2,3.023529411764706,2.5647058823529414,0,1,1,14.553882352941176,0.5545316390209202,31.65,
202328,Greg,Monroe,631,13.194928684627577,2.14580031695721,8.286846275752774,0.5752773375594294,1.0649762282091917,1.87797147385103,10.299524564183836,5.291600633914421,0.0269413629160063,0.0015847860538827,3.705229793977813,2.610142630744849,0,1,1,11.929825673534074,0.5530226947867348,31.64896988906498,
200765,Rajon,Rondo,557,9.929982046678637,9.105924596050269,4.921005385996409,0.1292639138240574,1.5368043087971277,3.052064631956912,9.51346499102334,4.204667863554757,1.8509874326750448,0.6086175942549371,1.5691202872531418,0.9120287253141832,1,0,0,10.20387791741472,0.4865788343925286,31.53052064631957,
203994,Jusuf,Nurkic,318,11.78930817610063,1.9528301886792447,8.056603773584905,1.3081761006289307,0.8553459119496856,2.056603773584906,9.575471698113208,4.7075471698113205,0.1635220125786163,0.0157232704402515,3.50314465408805,2.358490566037736,0,0,1,11.11685534591195,0.5302447413978434,31.34433962264151,
101114,Deron,Williams,459,16.028322440087145,7.254901960784314,3.0871459694989105,0.2549019607843137,1.0239651416122004,2.727668845315904,12.901960784313726,5.485838779956427,4.633986928104576,1.6470588235294117,4.047930283224401,3.4095860566448803,1,0,0,14.683050108932465,0.5458103841223113,31.20152505446623,
201565,Derrick,Rose,437,18.77574370709382,5.384439359267734,3.251716247139588,0.3638443935926773,0.7482837528604119,2.6475972540045767,16.036613272311214,7.160183066361556,3.2242562929061784,1.0,4.0961098398169336,3.4553775743707096,1,0,0,17.838901601830663,0.5262584021755862,30.883295194508,
2430,Carlos,Boozer,351,14.766381766381766,1.886039886039886,8.586894586894587,0.2962962962962963,0.7635327635327636,1.9544159544159545,12.962962962962964,6.384615384615385,0.0142450142450142,0.0,2.814814814814815,1.997150997150997,0,1,0,14.201481481481482,0.5198887801120223,30.8062678062678,boozeca01
101135,David,Lee,461,14.00650759219089,2.41648590021692,8.223427331887201,0.4229934924078091,0.7093275488069414,1.8980477223427328,11.0824295010846,5.772234273318872,0.0347071583514099,0.0021691973969631,3.195227765726681,2.459869848156182,0,1,1,12.48832971800434,0.5607838641542994,30.699566160520607,
1626156,D'Angelo,Russell,317,17.451104100946374,5.255520504731861,3.7097791798107256,0.2492113564668769,1.1482649842271293,2.8990536277602525,15.324921135646688,6.435331230283912,6.618296529968454,2.356466876971609,2.8801261829652995,2.22397476340694,1,0,0,16.59217665615142,0.5258835071068423,30.69085173501577,
201152,Thaddeus,Young,749,13.380507343124163,1.8251001335113484,6.241655540720961,0.459279038718291,1.5393858477970628,1.451268357810414,11.61415220293725,5.791722296395194,1.5193591455273698,0.5020026702269693,1.979973297730307,1.295060080106809,0,1,0,12.485340453938583,0.535848717641624,30.57276368491322,
101162,Marcin,Gortat,656,11.28201219512195,1.3445121951219512,8.786585365853659,1.1600609756097562,0.5289634146341463,1.3490853658536586,8.745426829268293,4.826219512195122,0.024390243902439,0.0030487804878048,2.3826219512195124,1.6265243902439024,0,0,1,9.79378048780488,0.5759784083975643,30.536585365853657,
202691,Klay,Thompson,615,19.504065040650406,2.302439024390244,3.463414634146341,0.5398373983739837,0.9121951219512195,1.7121951219512197,15.970731707317071,7.336585365853659,6.975609756097561,2.923577235772357,2.2504065040650407,1.907317073170732,1,0,0,16.960910569105693,0.5749710477271507,30.536585365853657,
203496,Robert,Covington,392,12.806122448979592,1.5127551020408163,5.762755102040816,0.8928571428571429,1.6709183673469388,1.729591836734694,10.53826530612245,4.275510204081633,6.637755102040816,2.3622448979591835,2.334183673469388,1.8928571428571428,0,1,0,11.56530612244898,0.5536439032998058,30.51530612244898,
1628963,Marvin,Bagley III,75,14.773333333333332,0.96,7.573333333333333,0.9466666666666668,0.52,1.5466666666666666,11.64,5.786666666666667,1.5733333333333333,0.4533333333333333,3.9066666666666663,2.7466666666666666,0,1,0,13.358933333333336,0.5529383583519641,30.34666666666667,
1629011,Mitchell,Robinson,127,8.464566929133857,0.5748031496062992,6.700787401574803,2.204724409448819,0.8188976377952756,0.5669291338582677,4.9763779527559056,3.5826771653543306,0.0,0.0,2.228346456692913,1.2992125984251968,0,1,1,5.956850393700788,0.7104901390577908,30.338582677165352,
201936,Tyreke,Evans,522,15.128352490421456,4.670498084291188,4.482758620689655,0.3754789272030651,1.1973180076628354,2.4386973180076628,13.051724137931034,5.703065134099617,2.6954022988505746,0.8888888888888888,3.735632183908046,2.833333333333333,1,0,0,14.695402298850574,0.5147308043279886,30.272030651341,
202699,Tobias,Harris,616,15.954545454545457,2.0324675324675323,6.068181818181818,0.4902597402597403,0.737012987012987,1.3863636363636365,12.883116883116884,6.061688311688312,3.637987012987013,1.324675324675325,3.0584415584415585,2.5064935064935066,0,1,0,14.228831168831167,0.5606414632810646,30.24188311688312,
1628991,Jaren,Jackson Jr.,115,15.547826086956524,1.2347826086956522,4.643478260869565,1.5130434782608695,0.8,1.7130434782608697,11.669565217391304,5.660869565217391,4.434782608695652,1.7043478260869565,3.3304347826086955,2.5217391304347827,0,1,1,13.134956521739127,0.5918491645261236,30.191304347826087,
203114,Khris,Middleton,517,16.29787234042553,3.3520309477756287,4.649903288201161,0.1856866537717601,1.2456479690522244,1.922630560928433,12.970986460348165,5.940038684719536,4.454545454545454,1.746615087040619,3.0483558994197293,2.6711798839458414,0,1,0,14.312263056092844,0.5693674115879039,30.18085106382979,
1628389,Bam,Adebayo,223,10.547085201793722,2.928251121076233,7.681614349775785,0.8923766816143498,0.8295964125560538,1.7533632286995515,7.246636771300448,4.00896860986547,0.1614349775784753,0.0224215246636771,3.5291479820627805,2.506726457399103,0,1,1,8.799461883408071,0.5993028517846587,29.843049327354255,
202339,Eric,Bledsoe,630,14.198412698412698,4.844444444444444,3.9857142857142858,0.4777777777777778,1.434920634920635,2.631746031746032,11.063492063492063,5.055555555555555,3.215873015873016,1.0825396825396825,3.787301587301587,3.0047619047619047,1,0,0,12.72990476190476,0.5576794549517198,29.83095238095238,
202685,Jonas,Valanciunas,559,12.427549194991055,0.9338103756708408,8.858676207513417,1.0465116279069768,0.3828264758497317,1.5420393559928445,8.758497316636852,4.924865831842576,0.3881932021466905,0.1377459749552772,3.1252236135957068,2.440071556350626,0,0,1,10.133595706618962,0.6131855638800426,29.749552772808585,
708,Kevin,Garnett,338,11.254437869822484,2.1479289940828403,7.319526627218935,0.7307692307692307,1.0236686390532543,1.3698224852071006,9.544378698224852,4.736686390532545,0.1213017751479289,0.0207100591715976,2.1301775147929,1.7603550295857988,0,1,0,10.481656804733728,0.5368634977983516,29.733727810650887,
201587,Nicolas,Batum,673,12.35809806835067,4.233283803863299,5.6106983655274885,0.6463595839524517,1.0,2.038632986627043,10.164933135215453,4.375928677563151,4.74888558692422,1.6805349182763745,2.286775631500743,1.925705794947994,1,1,0,11.17111441307578,0.5531273609500198,29.632243684992574,
201568,Danilo,Gallinari,501,16.93812375249501,2.1696606786427144,5.063872255489022,0.3552894211576846,0.7784431137724551,1.3552894211576847,11.874251497005988,5.07185628742515,5.235528942115768,1.9820359281437123,5.481037924151696,4.812375249500998,0,1,0,14.285908183632737,0.592826284992539,29.6127744510978,
